# [congress_number] [ideal_pt_dimension_1] [ideal_point_dimension_2] [state] [party] [name]
112	 0.5380	-0.8430	NY	R	gibson
112	 0.6120	-0.5220	NY	R	hanna
112	 0.7580	 0.2900	NY	R	buerkle
112	 0.5870	 0.4420	NC	R	ellmers
112	 0.7580	-0.1290	OH	R	johnson
112	 0.6070	-0.1430	OH	R	stivers
112	 0.7140	-0.2270	OH	R	renacci
112	 0.6310	 0.2760	OH	R	gibbs
112	 0.7520	 0.3050	OK	R	lankford
112	 0.5320	-0.5530	PA	R	fitzpatri
112	 0.8950	 0.1390	SC	R	scott
112	 0.7960	 0.1740	SC	R	wilson
112	 0.9670	 0.1360	SC	R	duncan
112	 0.9040	 0.1080	SC	R	gowdy
112	 1.0000	 0.0050	SC	R	mulvaney
112	 0.5210	 0.4650	SD	R	noem
112	 1.0620	-0.1130	TN	R	duncan
112	 0.6600	 0.4000	TN	R	fleischma
112	 0.7720	 0.1820	TN	R	desjarlais
112	 0.7280	 0.4170	TN	R	black
112	 0.7670	 0.1390	TN	R	fincher
112	 0.7660	 0.4680	TX	R	johnson
112	 0.7460	 0.4040	TX	R	brady
112	 0.8110	 0.1090	TX	R	flores
112	 0.5970	 0.4850	TX	R	smith
112	 0.6860	 0.5610	TX	R	canseco
112	 0.7500	 0.1770	TX	R	farenthold
112	 0.7880	 0.2270	UT	R	bishop
112	 0.7950	-0.2890	VA	R	rigell
112	 0.7990	 0.1630	VA	R	hurt
112	 0.8670	-0.2690	VA	R	griffith
112	 0.7500	-0.4200	WA	R	herrera b
112	 0.5590	 0.4720	WA	R	hastings
112	 0.5080	 0.0870	WV	R	mckinley
112	 0.8470	 0.0110	WI	R	ryan
112	 0.8340	-0.2640	WI	R	duffy
112	 0.9290	-0.1460	WI	R	ribble
113	 0.6810	 0.6150	AL	R	byrne
113	 0.5110	 0.4270	AK	R	young
113	 0.9040	-0.2170	AR	R	cotton
113	 0.7480	 0.4340	CA	R	lamalfa
113	 0.6320	 0.3400	CA	R	cook
113	-0.6160	-0.1040	CA	D	miller
113	 0.5880	-0.2420	CA	R	valadao
113	 0.6680	 0.2460	CA	R	mccarthy
113	-0.5130	-0.2970	CA	D	bass
113	-0.5020	 0.2320	CA	D	takano
113	-0.5110	-0.0460	CA	D	lowenthal
113	 0.8720	-0.0140	FL	R	miller
113	 0.9560	 0.1200	FL	R	yoho
113	 0.9230	-0.0670	FL	R	desantis
113	 0.5200	 0.1930	FL	R	young
113	 0.9490	-0.3150	FL	R	radel
113	 0.9500	-0.2890	FL	R	clawson
113	 0.9250	-0.0990	GA	R	price
113	 0.7860	 0.2870	GA	R	scott
113	 0.9990	 0.0530	GA	R	graves
113	 0.5940	 0.3680	IN	R	walorski
113	 0.6340	 0.2220	IN	R	brooks
113	 0.7920	 0.1330	IN	R	messer
113	 0.7100	 0.2800	IN	R	young
113	 0.7280	 0.4880	IA	R	king
113	 0.5130	 0.5810	KY	R	rogers
113	 0.7200	 0.0140	KY	R	barr
113	 0.6360	 0.2420	LA	R	mcallister
113	-0.5450	-0.2660	MA	D	clark
